16, 48
16, 49
16, 53
16, 73
16, 108
17, 4
17, 15
17, 24
17, 30
17, 49
17, 53
17, 62
17, 63
17, 64
17, 65
17, 66
17, 67
17, 68
17, 69
17, 70
17, 71
17, 72
17, 73
17, 74
17, 75
17, 76
17, 77
17, 78
17, 79
17, 80
17, 81
17, 82
17, 83
17, 84
17, 85
17, 86
17, 87
17, 88
17, 89
17, 90
17, 91
17, 92
17, 93
17, 94
17, 95
17, 96
17, 97
17, 98
17, 99
17, 100
17, 101
17, 102
17, 108
18, 4
18, 15
18, 24
18, 30
18, 49
18, 53
18, 62
18, 73
18, 102
18, 108
19, 4
19, 7
19, 8
19, 14
19, 15
19, 16
19, 17
19, 18
19, 19
19, 20
19, 21
19, 22
19, 23
19, 24
19, 25
19, 26
19, 27
19, 28
19, 29
19, 30
19, 31
19, 32
19, 33
19, 34
19, 35
19, 36
19, 37
19, 38
19, 39
19, 40
19, 41
19, 49
19, 53
19, 62
19, 73
19, 102
19, 108
20, 4
20, 7
20, 8
20, 9
20, 10
20, 11
20, 12
20, 13
20, 14
20, 15
20, 16
20, 17
20, 18
20, 19
20, 20
20, 21
20, 22
20, 23
20, 24
20, 25
20, 26
20, 27
20, 28
20, 29
20, 30
20, 31
20, 32
20, 33
20, 34
20, 35
20, 36
20, 37
20, 38
20, 39
20, 40
20, 41
20, 42
20, 43
20, 44
20, 45
20, 46
20, 47
20, 48
20, 49
20, 50
20, 51
20, 52
20, 53
20, 54
20, 55
20, 56
20, 57
20, 58
20, 59
20, 62
20, 73
20, 96
20, 97
20, 98
20, 99
20, 100
20, 101
20, 102
20, 103
20, 104
20, 105
20, 106
20, 107
20, 108
20, 109
20, 110
20, 111
20, 112
21, 4
21, 7
21, 8
21, 9
21, 14
21, 15
21, 24
21, 30
21, 41
21, 49
21, 53
21, 59
21, 62
21, 73
21, 96
21, 102
21, 108
21, 112
22, 4
22, 7
22, 8
22, 9
22, 14
22, 15
22, 24
22, 30
22, 41
22, 49
22, 53
22, 59
22, 62
22, 73
22, 78
22, 79
22, 80
22, 81
22, 82
22, 83
22, 84
22, 85
22, 86
22, 87
22, 88
22, 89
22, 90
22, 91
22, 92
22, 93
22, 94
22, 95
22, 96
22, 97
22, 98
22, 99
22, 100
22, 102
22, 108
22, 112
23, 4
23, 7
23, 8
23, 9
23, 14
23, 15
23, 24
23, 30
23, 41
23, 49
23, 53
23, 59
23, 62
23, 73
23, 78
23, 96
23, 100
23, 102
23, 108
23, 112
24, 4
24, 7
24, 8
24, 9
24, 14
24, 15
24, 24
24, 30
24, 41
24, 49
24, 53
24, 59
24, 62
24, 73
24, 78
24, 96
24, 100
24, 102
24, 108
24, 112
25, 4
25, 7
25, 8
25, 9
25, 14
25, 15
25, 24
25, 30
25, 41
25, 49
25, 53
25, 59
25, 62
25, 72
25, 73
25, 74
25, 75
25, 76
25, 77
25, 78
25, 79
25, 80
25, 81
25, 82
25, 83
25, 84
25, 85
25, 86
25, 87
25, 88
25, 89
25, 90
25, 91
25, 92
25, 93
25, 94
25, 95
25, 96
25, 97
25, 98
25, 99
25, 100
25, 101
25, 102
25, 103
25, 104
25, 108
25, 112
26, 4
26, 7
26, 8
26, 9
26, 14
26, 15
26, 24
26, 30
26, 37
26, 38
26, 39
26, 40
26, 41
26, 42
26, 43
26, 44
26, 45
26, 46
26, 47
26, 48
26, 49
26, 50
26, 51
26, 52
26, 53
26, 54
26, 55
26, 56
26, 57
26, 59
26, 62
26, 72
26, 73
26, 78
26, 96
26, 100
26, 102
26, 104
26, 108
26, 112
27, 4
27, 7
27, 8
27, 9
27, 14
27, 15
27, 24
27, 30
27, 37
27, 41
27, 49
27, 53
27, 57
27, 59
27, 62
27, 72
27, 73
27, 78
27, 96
27, 100
27, 102
27, 104
27, 108
27, 112
28, 4
28, 5
28, 6
28, 7
28, 8
28, 9
28, 14
28, 15
28, 24
28, 25
28, 26
28, 27
28, 28
28, 29
28, 30
28, 31
28, 32
28, 33
28, 34
28, 35
28, 36
28, 37
28, 38
28, 39
28, 40
28, 41
28, 49
28, 53
28, 57
28, 59
28, 62
28, 72
28, 73
28, 78
28, 96
28, 100
28, 102
28, 104
28, 108
28, 112
29, 1
29, 2
29, 3
29, 4
29, 5
29, 6
29, 7
29, 9
29, 14
29, 15
29, 30
29, 37
29, 49
29, 53
29, 57
29, 59
29, 62
29, 72
29, 73
29, 78
29, 96
29, 100
29, 102
29, 104
29, 108
29, 112
30, 1
30, 7
30, 9
30, 14
30, 15
30, 30
30, 37
30, 44
30, 45
30, 46
30, 47
30, 48
30, 49
30, 50
30, 51
30, 52
30, 53
30, 54
30, 55
30, 56
30, 57
30, 58
30, 59
30, 60
30, 61
30, 62
30, 63
30, 64
30, 65
30, 66
30, 67
30, 68
30, 69
30, 70
30, 71
30, 72
30, 73
30, 74
30, 75
30, 76
30, 77
30, 78
30, 79
30, 80
30, 81
30, 82
30, 83
30, 96
30, 100
30, 102
30, 104
30, 108
30, 112
31, 1
31, 7
31, 9
31, 14
31, 15
31, 30
31, 37
31, 44
31, 49
31, 53
31, 57
31, 59
31, 62
31, 72
31, 73
31, 78
31, 83
31, 96
31, 100
31, 102
31, 104
31, 108
31, 112
32, 1
32, 7
32, 9
32, 14
32, 15
32, 30
32, 37
32, 44
32, 49
32, 53
32, 57
32, 59
32, 62
32, 71
32, 72
32, 73
32, 74
32, 75
32, 76
32, 77
32, 78
32, 79
32, 80
32, 81
32, 82
32, 83
32, 84
32, 85
32, 86
32, 87
32, 88
32, 89
32, 90
32, 91
32, 92
32, 93
32, 94
32, 95
32, 96
32, 97
32, 98
32, 99
32, 100
32, 101
32, 102
32, 103
32, 104
32, 105
32, 106
32, 108
32, 112
33, 1
33, 7
33, 9
33, 14
33, 15
33, 27
33, 28
33, 29
33, 30
33, 31
33, 32
33, 33
33, 34
33, 35
33, 36
33, 37
33, 38
33, 39
33, 40
33, 41
33, 42
33, 43
33, 44
33, 45
33, 46
33, 47
33, 48
33, 49
33, 50
33, 51
33, 52
33, 53
33, 54
33, 55
33, 56
33, 57
33, 58
33, 59
33, 60
33, 61
33, 62
33, 63
33, 64
33, 65
33, 66
33, 67
33, 68
33, 69
33, 70
33, 71
33, 72
33, 73
33, 74
33, 75
33, 76
33, 78
33, 83
33, 96
33, 100
33, 102
33, 104
33, 106
33, 108
33, 112
34, 1
34, 7
34, 9
34, 14
34, 15
34, 27
34, 30
34, 37
34, 44
34, 49
34, 53
34, 57
34, 59
34, 62
34, 71
34, 72
34, 73
34, 76
34, 78
34, 83
34, 96
34, 100
34, 102
34, 104
34, 106
34, 108
34, 112
35, 1
35, 7
35, 9
35, 14
35, 15
35, 27
35, 30
35, 37
35, 44
35, 49
35, 53
35, 57
35, 59
35, 62
35, 69
35, 70
35, 71
35, 72
35, 73
35, 74
35, 75
35, 76
35, 77
35, 78
35, 79
35, 80
35, 81
35, 82
35, 83
35, 84
35, 85
35, 86
35, 87
35, 88
35, 89
35, 90
35, 91
35, 92
35, 93
35, 94
35, 95
35, 96
35, 97
35, 98
35, 99
35, 100
35, 101
35, 102
35, 103
35, 104
35, 105
35, 106
35, 107
35, 108
35, 109
35, 110
35, 111
35, 112
35, 113
35, 114
35, 115
35, 116
35, 117
35, 118
35, 119
35, 120
36, 1
36, 7
36, 9
36, 14
36, 15
36, 27
36, 30
36, 37
36, 44
36, 49
36, 53
36, 57
36, 59
36, 62
36, 69
36, 71
36, 72
36, 73
36, 76
36, 78
36, 83
36, 96
36, 100
36, 102
36, 104
36, 106
36, 108
36, 112
36, 120
37, 1
37, 7
37, 9
37, 14
37, 15
37, 27
37, 30
37, 37
37, 44
37, 49
37, 53
37, 57
37, 59
37, 62
37, 69
37, 71
37, 72
37, 73
37, 76
37, 78
37, 83
37, 96
37, 100
37, 102
37, 104
37, 106
37, 108
37, 112
37, 120
38, 1
38, 7
38, 9
38, 14
38, 15
38, 20
38, 21
38, 22
38, 23
38, 24
38, 25
38, 26
38, 27
38, 28
38, 29
38, 30
38, 31
38, 32
38, 33
38, 34
38, 35
38, 36
38, 37
38, 38
38, 39
38, 40
38, 41
38, 42
38, 43
38, 44
38, 45
38, 46
38, 49
38, 53
38, 57
38, 59
38, 62
38, 63
38, 64
38, 65
38, 66
38, 67
38, 68
38, 69
38, 70
38, 71
38, 72
38, 73
38, 74
38, 75
38, 76
38, 77
38, 78
38, 79
38, 80
38, 81
38, 82
38, 83
38, 96
38, 100
38, 102
38, 104
38, 106
38, 108
38, 112
38, 120
39, 1
39, 7
39, 9
39, 14
39, 15
39, 20
39, 27
39, 30
39, 37
39, 44
39, 46
39, 49
39, 53
39, 55
39, 56
39, 57
39, 58
39, 59
39, 60
39, 61
39, 62
39, 63
39, 64
39, 65
39, 66
39, 67
39, 68
39, 69
39, 70
39, 71
39, 72
39, 73
39, 74
39, 75
39, 76
39, 77
39, 78
39, 79
39, 80
39, 96
39, 100
39, 102
39, 104
39, 106
39, 108
39, 112
39, 120
40, 1
40, 7
40, 9
40, 14
40, 15
40, 20
40, 27
40, 30
40, 37
40, 44
40, 46
40, 49
40, 53
40, 55
40, 57
40, 59
40, 69
40, 71
40, 72
40, 73
40, 76
40, 78
40, 80
40, 96
40, 100
40, 102
40, 104
40, 106
40, 108
40, 112
40, 120
41, 1
41, 7
41, 9
41, 14
41, 15
41, 20
41, 27
41, 30
41, 37
41, 41
41, 42
41, 43
41, 44
41, 45
41, 46
41, 47
41, 48
41, 49
41, 50
41, 51
41, 52
41, 53
41, 54
41, 55
41, 56
41, 57
41, 58
41, 59
41, 60
41, 61
41, 62
41, 63
41, 64
41, 65
41, 66
41, 67
41, 69
41, 71
41, 72
41, 73
41, 76
41, 78
41, 80
41, 96
41, 100
41, 102
41, 104
41, 106
41, 108
41, 112
41, 120
42, 1
42, 7
42, 8
42, 9
42, 10
42, 11
42, 12
42, 13
42, 14
42, 15
42, 16
42, 17
42, 18
42, 19
42, 20
42, 21
42, 22
42, 23
42, 24
42, 25
42, 26
42, 27
42, 28
42, 29
42, 30
42, 31
42, 32
42, 33
42, 34
42, 35
42, 36
42, 37
42, 38
42, 39
42, 40
42, 41
42, 42
42, 43
42, 44
42, 45
42, 46
42, 47
42, 48
42, 49
42, 53
42, 55
42, 57
42, 59
42, 67
42, 69
42, 71
42, 72
42, 73
42, 76
42, 78
42, 80
42, 96
42, 100
42, 102
42, 104
42, 106
42, 108
42, 112
42, 120
43, 1
43, 7
43, 9
43, 14
43, 15
43, 20
43, 27
43, 30
43, 37
43, 41
43, 44
43, 46
43, 53
43, 55
43, 57
43, 59
43, 67
43, 69
43, 71
43, 72
43, 73
43, 76
43, 78
43, 80
43, 96
43, 100
43, 102
43, 104
43, 106
43, 108
43, 112
43, 120
44, 1
44, 7
44, 9
44, 11
44, 12
44, 13
44, 14
44, 15
44, 16
44, 17
44, 18
44, 19
44, 20
44, 21
44, 22
44, 23
44, 24
44, 25
44, 26
44, 27
44, 28
44, 29
44, 30
44, 31
44, 32
44, 33
44, 37
44, 41
44, 44
44, 46
44, 53
44, 55
44, 57
44, 59
44, 67
44, 69
44, 71
44, 72
44, 73
44, 76
44, 78
44, 80
44, 96
44, 100
44, 102
44, 104
44, 106
44, 108
44, 112
44, 120
45, 1
45, 7
45, 9
45, 11
45, 14
45, 15
45, 20
45, 27
45, 30
45, 33
45, 37
45, 41
45, 44
45, 46
45, 51
45, 52
45, 53
45, 54
45, 55
45, 56
45, 57
45, 58
45, 59
45, 60
45, 61
45, 62
45, 63
45, 64
45, 65
45, 66
45, 67
45, 68
45, 69
45, 70
45, 71
45, 72
45, 73
45, 74
45, 75
45, 76
45, 77
45, 78
45, 79
45, 80
45, 81
45, 82
45, 83
45, 84
45, 85
45, 86
45, 87
45, 88
45, 89
45, 90
45, 91
45, 92
45, 93
45, 94
45, 95
45, 96
45, 97
45, 100
45, 102
45, 104
45, 106
45, 108
45, 112
45, 120
46, 1
46, 7
46, 9
46, 11
46, 14
46, 15
46, 20
46, 27
46, 30
46, 33
46, 37
46, 41
46, 44
46, 46
46, 51
46, 53
46, 55
46, 57
46, 59
46, 67
46, 69
46, 71
46, 72
46, 73
46, 76
46, 78
46, 80
46, 96
46, 97
46, 100
46, 102
46, 104
46, 106
46, 108
46, 112
46, 120
47, 1
47, 7
47, 9
47, 11
47, 14
47, 15
47, 20
47, 23
47, 24
47, 25
47, 26
47, 27
47, 28
47, 29
47, 30
47, 31
47, 32
47, 33
47, 34
47, 35
47, 36
47, 37
47, 38
47, 39
47, 40
47, 41
47, 42
47, 43
47, 44
47, 45
47, 46
47, 47
47, 48
47, 49
47, 50
47, 51
47, 52
47, 53
47, 54
47, 55
47, 56
47, 57
47, 58
47, 59
47, 60
47, 61
47, 62
47, 63
47, 64
47, 65
47, 66
47, 67
47, 68
47, 69
47, 70
47, 71
47, 72
47, 73
47, 74
47, 75
47, 76
47, 77
47, 78
47, 79
47, 80
47, 81
47, 82
47, 83
47, 84
47, 85
47, 86
47, 87
47, 88
47, 89
47, 90
47, 91
47, 92
47, 96
47, 97
47, 100
47, 102
47, 104
47, 106
47, 108
47, 112
47, 120
48, 1
48, 7
48, 9
48, 10
48, 11
48, 12
48, 13
48, 14
48, 15
48, 16
48, 17
48, 18
48, 19
48, 20
48, 21
48, 22
48, 23
48, 24
48, 25
48, 26
48, 27
48, 28
48, 29
48, 30
48, 31
48, 32
48, 33
48, 37
48, 41
48, 44
48, 46
48, 51
48, 53
48, 55
48, 57
48, 59
48, 67
48, 69
48, 71
48, 72
48, 73
48, 76
48, 78
48, 80
48, 92
48, 96
48, 97
48, 100
48, 102
48, 104
48, 106
48, 108
48, 112
48, 120
49, 1
49, 7
49, 11
49, 14
49, 15
49, 20
49, 23
49, 27
49, 30
49, 37
49, 41
49, 44
49, 46
49, 51
49, 53
49, 55
49, 57
49, 59
49, 67
49, 69
49, 71
49, 72
49, 73
49, 76
49, 78
49, 80
49, 92
49, 96
49, 97
49, 100
49, 102
49, 104
49, 106
49, 108
49, 112
49, 120
50, 1
50, 7
50, 11
50, 14
50, 15
50, 20
50, 23
50, 27
50, 30
50, 33
50, 34
50, 35
50, 36
50, 37
50, 38
50, 39
50, 40
50, 41
50, 42
50, 43
50, 44
50, 45
50, 46
50, 47
50, 48
50, 49
50, 50
50, 51
50, 52
50, 53
50, 54
50, 55
50, 56
50, 57
50, 58
50, 59
50, 60
50, 61
50, 62
50, 63
50, 64
50, 65
50, 66
50, 67
50, 68
50, 69
50, 70
50, 71
50, 72
50, 73
50, 74
50, 75
50, 76
50, 77
50, 78
50, 79
50, 80
50, 81
50, 82
50, 83
50, 84
50, 85
50, 86
50, 87
50, 88
50, 92
50, 96
50, 97
50, 100
50, 102
50, 104
50, 106
50, 108
50, 112
50, 120
51, 1
51, 7
51, 11
51, 14
51, 15
51, 20
51, 23
51, 27
51, 30
51, 33
51, 37
51, 41
51, 44
51, 46
51, 51
51, 53
51, 55
51, 57
51, 59
51, 67
51, 69
51, 71
51, 72
51, 73
51, 76
51, 78
51, 80
51, 88
51, 92
51, 96
51, 97
51, 100
51, 102
51, 104
51, 106
51, 108
51, 112
51, 120
52, 1
52, 7
52, 11
52, 14
52, 15
52, 20
52, 23
52, 27
52, 30
52, 33
52, 37
52, 41
52, 44
52, 46
52, 51
52, 53
52, 55
52, 57
52, 59
52, 67
52, 69
52, 71
52, 72
52, 73
52, 76
52, 78
52, 80
52, 88
52, 92
52, 96
52, 97
52, 100
52, 102
52, 104
52, 106
52, 108
52, 112
52, 120
53, 1
53, 7
53, 11
53, 14
53, 15
53, 20
53, 23
53, 27
53, 30
53, 33
53, 37
53, 41
53, 44
53, 46
53, 49
53, 50
53, 51
53, 52
53, 53
53, 54
53, 55
53, 56
53, 57
53, 58
53, 59
53, 60
53, 61
53, 62
53, 63
53, 64
53, 65
53, 66
53, 67
53, 68
53, 69
53, 70
53, 71
53, 72
53, 73
53, 74
53, 75
53, 76
53, 77
53, 78
53, 79
53, 80
53, 81
53, 82
53, 83
53, 84
53, 85
53, 86
53, 87
53, 88
53, 89
53, 90
53, 91
53, 92
53, 93
53, 94
53, 95
53, 96
53, 97
53, 98
53, 99
53, 100
53, 101
53, 102
53, 103
53, 104
53, 105
53, 106
53, 107
53, 108
53, 109
53, 110
53, 111
53, 112
53, 113
53, 114
53, 115
53, 116
53, 117
53, 120
54, 1
54, 7
54, 11
54, 14
54, 15
54, 20
54, 23
54, 27
54, 30
54, 33
54, 37
54, 41
54, 44
54, 46
54, 49
54, 51
54, 53
54, 55
54, 57
54, 59
54, 67
54, 69
54, 70
54, 71
54, 72
54, 73
54, 74
54, 75
54, 76
54, 77
54, 78
54, 79
54, 80
54, 81
54, 82
54, 83
54, 84
54, 85
54, 86
54, 87
54, 88
54, 89
54, 90
54, 91
54, 92
54, 93
54, 94
54, 95
54, 96
54, 97
54, 98
54, 99
54, 100
54, 101
54, 102
54, 103
54, 104
54, 105
54, 106
54, 107
54, 108
54, 112
54, 117
54, 120
55, 1
55, 4
55, 5
55, 6
55, 7
55, 8
55, 9
55, 10
55, 11
55, 12
55, 13
55, 14
55, 15
55, 16
55, 17
55, 18
55, 19
55, 20
55, 21
55, 22
55, 23
55, 24
55, 25
55, 26
55, 27
55, 28
55, 29
55, 30
55, 31
55, 32
55, 33
55, 34
55, 35
55, 36
55, 37
55, 38
55, 39
55, 41
55, 44
55, 46
55, 49
55, 51
55, 53
55, 55
55, 57
55, 59
55, 67
55, 71
55, 72
55, 73
55, 76
55, 78
55, 80
55, 88
55, 92
55, 96
55, 97
55, 100
55, 102
55, 104
55, 106
55, 112
55, 117
55, 120
56, 1
56, 4
56, 7
56, 11
56, 14
56, 15
56, 20
56, 23
56, 27
56, 30
56, 33
56, 37
56, 39
56, 41
56, 44
56, 46
56, 49
56, 51
56, 53
56, 55
56, 57
56, 59
56, 67
56, 71
56, 72
56, 73
56, 76
56, 78
56, 80
56, 83
56, 84
56, 85
56, 86
56, 87
56, 88
56, 89
56, 90
56, 91
56, 92
56, 93
56, 94
56, 95
56, 96
56, 97
56, 98
56, 99
56, 100
56, 101
56, 102
56, 103
56, 104
56, 105
56, 106
56, 107
56, 108
56, 109
56, 110
56, 111
56, 112
56, 113
56, 114
56, 115
56, 116
56, 117
56, 118
56, 119
56, 120
56, 121
56, 122
56, 123
56, 124
57, 1
57, 4
57, 7
57, 11
57, 14
57, 15
57, 20
57, 23
57, 27
57, 30
57, 33
57, 37
57, 39
57, 41
57, 44
57, 46
57, 49
57, 51
57, 53
57, 55
57, 57
57, 59
57, 67
57, 71
57, 72
57, 73
57, 76
57, 78
57, 80
57, 83
57, 88
57, 92
57, 96
57, 97
57, 100
57, 102
57, 104
57, 106
57, 112
57, 117
57, 120
57, 124
58, 1
58, 4
58, 7
58, 11
58, 14
58, 15
58, 20
58, 23
58, 27
58, 30
58, 33
58, 37
58, 39
58, 41
58, 44
58, 46
58, 49
58, 51
58, 53
58, 55
58, 57
58, 59
58, 64
58, 65
58, 66
58, 67
58, 68
58, 69
58, 70
58, 71
58, 72
58, 73
58, 74
58, 75
58, 76
58, 77
58, 78
58, 79
58, 80
58, 81
58, 82
58, 83
58, 84
58, 85
58, 86
58, 87
58, 88
58, 89
58, 90
58, 91
58, 92
58, 93
58, 94
58, 95
58, 96
58, 97
58, 98
58, 99
58, 100
58, 101
58, 102
58, 103
58, 104
58, 105
58, 106
58, 107
58, 108
58, 109
58, 110
58, 112
58, 117
58, 120
58, 124
59, 1
59, 4
59, 7
59, 11
59, 14
59, 15
59, 16
59, 17
59, 18
59, 19
59, 20
59, 21
59, 22
59, 23
59, 24
59, 25
59, 26
59, 27
59, 28
59, 29
59, 30
59, 31
59, 32
59, 33
59, 34
59, 35
59, 36
59, 37
59, 38
59, 39
59, 41
59, 44
59, 46
59, 49
59, 51
59, 53
59, 55
59, 57
59, 59
59, 64
59, 67
59, 71
59, 72
59, 73
59, 76
59, 78
59, 80
59, 83
59, 88
59, 92
59, 96
59, 97
59, 100
59, 102
59, 104
59, 106
59, 110
59, 112
59, 117
59, 120
59, 124
60, 1
60, 4
60, 6
60, 7
60, 8
60, 9
60, 10
60, 11
60, 12
60, 13
60, 14
60, 15
60, 16
60, 17
60, 18
60, 19
60, 20
60, 21
60, 23
60, 27
60, 30
60, 33
60, 37
60, 41
60, 44
60, 46
60, 49
60, 51
60, 53
60, 55
60, 57
60, 59
60, 64
60, 67
60, 71
60, 72
60, 73
60, 76
60, 78
60, 80
60, 83
60, 88
60, 92
60, 96
60, 97
60, 100
60, 102
60, 104
60, 106
60, 110
60, 112
60, 117
60, 120
60, 124
61, 1
61, 2
61, 3
61, 4
61, 5
61, 6
61, 7
61, 11
61, 15
61, 20
61, 21
61, 23
61, 27
61, 30
61, 33
61, 37
61, 41
61, 44
61, 46
61, 49
61, 51
61, 53
61, 55
61, 57
61, 59
61, 64
61, 67
61, 71
61, 72
61, 73
61, 76
61, 78
61, 80
61, 83
61, 88
61, 92
61, 96
61, 97
61, 100
61, 102
61, 104
61, 106
61, 110
61, 112
61, 117
61, 120
61, 124
62, 1
62, 4
62, 6
62, 11
62, 15
62, 20
62, 21
62, 22
62, 23
62, 24
62, 25
62, 26
62, 27
62, 28
62, 29
62, 30
62, 31
62, 32
62, 33
62, 34
62, 35
62, 36
62, 37
62, 38
62, 39
62, 40
62, 41
62, 42
62, 43
62, 44
62, 45
62, 46
62, 47
62, 48
62, 49
62, 50
62, 51
62, 52
62, 53
62, 54
62, 55
62, 56
62, 57
62, 58
62, 59
62, 60
62, 61
62, 62
62, 63
62, 64
62, 65
62, 66
62, 67
62, 68
62, 69
62, 70
62, 71
62, 72
62, 73
62, 74
62, 75
62, 76
62, 77
62, 78
62, 79
62, 80
62, 81
62, 82
62, 83
62, 84
62, 85
62, 86
62, 87
62, 88
62, 89
62, 90
62, 91
62, 92
62, 93
62, 94
62, 95
62, 96
62, 97
62, 98
62, 99
62, 100
62, 101
62, 102
62, 104
62, 106
62, 110
62, 112
62, 117
62, 120
62, 124
63, 1
63, 4
63, 6
63, 11
63, 15
63, 21
63, 23
63, 27
63, 30
63, 33
63, 37
63, 41
63, 44
63, 46
63, 49
63, 51
63, 53
63, 55
63, 57
63, 59
63, 64
63, 67
63, 71
63, 72
63, 73
63, 76
63, 80
63, 83
63, 88
63, 92
63, 96
63, 97
63, 100
63, 104
63, 106
63, 110
63, 112
63, 117
63, 120
63, 124
64, 1
64, 2
64, 3
64, 4
64, 5
64, 6
64, 7
64, 8
64, 9
64, 10
64, 11
64, 12
64, 13
64, 14
64, 15
64, 16
64, 17
64, 18
64, 19
64, 20
64, 21
64, 22
64, 23
64, 24
64, 25
64, 26
64, 27
64, 28
64, 29
64, 30
64, 31
64, 32
64, 33
64, 34
64, 35
64, 36
64, 37
64, 38
64, 39
64, 40
64, 41
64, 42
64, 43
64, 44
64, 45
64, 46
64, 47
64, 48
64, 49
64, 50
64, 51
64, 52
64, 53
64, 54
64, 55
64, 56
64, 57
64, 58
64, 59
64, 60
64, 61
64, 62
64, 63
64, 64
64, 65
64, 66
64, 67
64, 68
64, 69
64, 70
64, 71
64, 72
64, 73
64, 74
64, 75
64, 76
64, 77
64, 78
64, 79
64, 80
64, 81
64, 82
64, 83
64, 84
64, 85
64, 86
64, 87
64, 88
64, 89
64, 90
64, 92
64, 96
64, 97
64, 100
64, 104
64, 106
64, 110
64, 112
64, 117
64, 120
64, 124
65, 1
65, 2
65, 4
65, 6
65, 11
65, 15
65, 21
65, 23
65, 27
65, 30
65, 33
65, 37
65, 41
65, 44
65, 46
65, 49
65, 51
65, 53
65, 55
65, 57
65, 59
65, 64
65, 67
65, 71
65, 72
65, 73
65, 76
65, 80
65, 83
65, 88
65, 90
65, 92
65, 96
65, 97
65, 100
65, 104
65, 106
65, 110
65, 112
65, 117
65, 120
65, 124
66, 1
66, 2
66, 4
66, 6
66, 11
66, 15
66, 21
66, 23
66, 27
66, 30
66, 33
66, 37
66, 39
66, 40
66, 41
66, 42
66, 43
66, 44
66, 45
66, 46
66, 47
66, 48
66, 49
66, 50
66, 51
66, 52
66, 53
66, 54
66, 55
66, 56
66, 57
66, 58
66, 59
66, 60
66, 61
66, 62
66, 63
66, 64
66, 65
66, 66
66, 67
66, 68
66, 69
66, 70
66, 71
66, 72
66, 73
66, 74
66, 75
66, 76
66, 77
66, 78
66, 79
66, 80
66, 81
66, 82
66, 83
66, 84
66, 85
66, 88
66, 90
66, 92
66, 96
66, 97
66, 100
66, 104
66, 106
66, 110
66, 112
66, 117
66, 120
66, 124
67, 1
67, 2
67, 4
67, 6
67, 7
67, 8
67, 9
67, 10
67, 11
67, 12
67, 13
67, 14
67, 15
67, 16
67, 17
67, 18
67, 19
67, 20
67, 21
67, 22
67, 23
67, 24
67, 25
67, 26
67, 27
67, 28
67, 29
67, 30
67, 31
67, 32
67, 33
67, 34
67, 35
67, 36
67, 37
67, 38
67, 39
67, 40
67, 41
67, 42
67, 43
67, 44
67, 45
67, 46
67, 47
67, 48
67, 49
67, 50
67, 51
67, 52
67, 53
67, 54
67, 55
67, 56
67, 57
67, 58
67, 59
67, 60
67, 61
67, 62
67, 63
67, 64
67, 65
67, 66
67, 67
67, 68
67, 69
67, 70
67, 71
67, 72
67, 73
67, 74
67, 75
67, 76
67, 77
67, 78
67, 79
